sample_id,split,target_id,view,sequence_name,template_frame_id,search_frame_id,group,pair_id,balanced_primary,occlusion,out_of_view,bbox_valid,bbox_x,bbox_y,bbox_w,bbox_h,causal_max_gap,template_rule
d2p1-val-md3016-1-000342-synthetic,val,md3016,A,md3016-1,341,342,synthetic,d2p1-val-md3016-A-00053,True,0,0,True,340.0,318.0,23.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000348-clean,val,md3016,A,md3016-1,347,348,clean,d2p1-val-md3016-A-00054,True,0,0,True,342.0,318.0,23.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000348-synthetic,val,md3016,A,md3016-1,347,348,synthetic,d2p1-val-md3016-A-00054,True,0,0,True,342.0,318.0,23.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000355-clean,val,md3016,A,md3016-1,354,355,clean,d2p1-val-md3016-A-00055,True,0,0,True,344.0,318.0,23.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000355-synthetic,val,md3016,A,md3016-1,354,355,synthetic,d2p1-val-md3016-A-00055,True,0,0,True,344.0,318.0,23.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000361-clean,val,md3016,A,md3016-1,360,361,clean,d2p1-val-md3016-A-00056,True,0,0,True,348.0,317.0,24.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000361-synthetic,val,md3016,A,md3016-1,360,361,synthetic,d2p1-val-md3016-A-00056,True,0,0,True,348.0,317.0,24.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000367-clean,val,md3016,A,md3016-1,366,367,clean,d2p1-val-md3016-A-00057,True,0,0,True,353.0,317.0,25.0,28.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000367-synthetic,val,md3016,A,md3016-1,366,367,synthetic,d2p1-val-md3016-A-00057,True,0,0,True,353.0,317.0,25.0,28.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000374-clean,val,md3016,A,md3016-1,373,374,clean,d2p1-val-md3016-A-00058,True,0,0,True,360.0,316.0,25.0,28.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000374-synthetic,val,md3016,A,md3016-1,373,374,synthetic,d2p1-val-md3016-A-00058,True,0,0,True,360.0,316.0,25.0,28.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000380-clean,val,md3016,A,md3016-1,379,380,clean,d2p1-val-md3016-A-00059,True,0,0,True,366.0,315.0,23.0,27.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000380-synthetic,val,md3016,A,md3016-1,379,380,synthetic,d2p1-val-md3016-A-00059,True,0,0,True,366.0,315.0,23.0,27.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000387-clean,val,md3016,A,md3016-1,386,387,clean,d2p1-val-md3016-A-00060,True,0,0,True,373.0,313.0,21.0,28.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000387-synthetic,val,md3016,A,md3016-1,386,387,synthetic,d2p1-val-md3016-A-00060,True,0,0,True,373.0,313.0,21.0,28.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000393-clean,val,md3016,A,md3016-1,392,393,clean,d2p1-val-md3016-A-00061,True,0,0,True,379.0,313.0,21.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000393-synthetic,val,md3016,A,md3016-1,392,393,synthetic,d2p1-val-md3016-A-00061,True,0,0,True,379.0,313.0,21.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000399-clean,val,md3016,A,md3016-1,398,399,clean,d2p1-val-md3016-A-00062,True,0,0,True,384.0,312.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000399-synthetic,val,md3016,A,md3016-1,398,399,synthetic,d2p1-val-md3016-A-00062,True,0,0,True,384.0,312.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000406-clean,val,md3016,A,md3016-1,405,406,clean,d2p1-val-md3016-A-00063,True,0,0,True,388.0,311.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000406-synthetic,val,md3016,A,md3016-1,405,406,synthetic,d2p1-val-md3016-A-00063,True,0,0,True,388.0,311.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000412-clean,val,md3016,A,md3016-1,411,412,clean,d2p1-val-md3016-A-00064,True,0,0,True,391.0,311.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000412-synthetic,val,md3016,A,md3016-1,411,412,synthetic,d2p1-val-md3016-A-00064,True,0,0,True,391.0,311.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000418-clean,val,md3016,A,md3016-1,417,418,clean,d2p1-val-md3016-A-00065,True,0,0,True,395.0,311.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000418-synthetic,val,md3016,A,md3016-1,417,418,synthetic,d2p1-val-md3016-A-00065,True,0,0,True,395.0,311.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000425-clean,val,md3016,A,md3016-1,424,425,clean,d2p1-val-md3016-A-00066,True,0,0,True,399.0,310.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000425-synthetic,val,md3016,A,md3016-1,424,425,synthetic,d2p1-val-md3016-A-00066,True,0,0,True,399.0,310.0,21.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000431-clean,val,md3016,A,md3016-1,430,431,clean,d2p1-val-md3016-A-00067,True,0,0,True,399.0,310.0,24.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000431-synthetic,val,md3016,A,md3016-1,430,431,synthetic,d2p1-val-md3016-A-00067,True,0,0,True,399.0,310.0,24.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000438-clean,val,md3016,A,md3016-1,437,438,clean,d2p1-val-md3016-A-00068,True,0,0,True,400.0,310.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000438-synthetic,val,md3016,A,md3016-1,437,438,synthetic,d2p1-val-md3016-A-00068,True,0,0,True,400.0,310.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000444-clean,val,md3016,A,md3016-1,443,444,clean,d2p1-val-md3016-A-00069,True,0,0,True,402.0,311.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000444-synthetic,val,md3016,A,md3016-1,443,444,synthetic,d2p1-val-md3016-A-00069,True,0,0,True,402.0,311.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000450-clean,val,md3016,A,md3016-1,449,450,clean,d2p1-val-md3016-A-00070,True,0,0,True,404.0,312.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000450-synthetic,val,md3016,A,md3016-1,449,450,synthetic,d2p1-val-md3016-A-00070,True,0,0,True,404.0,312.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000457-clean,val,md3016,A,md3016-1,456,457,clean,d2p1-val-md3016-A-00071,True,0,0,True,406.0,313.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000457-synthetic,val,md3016,A,md3016-1,456,457,synthetic,d2p1-val-md3016-A-00071,True,0,0,True,406.0,313.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000463-clean,val,md3016,A,md3016-1,462,463,clean,d2p1-val-md3016-A-00072,True,0,0,True,408.0,314.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000463-synthetic,val,md3016,A,md3016-1,462,463,synthetic,d2p1-val-md3016-A-00072,True,0,0,True,408.0,314.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000470-clean,val,md3016,A,md3016-1,469,470,clean,d2p1-val-md3016-A-00073,True,0,0,True,408.0,315.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000470-synthetic,val,md3016,A,md3016-1,469,470,synthetic,d2p1-val-md3016-A-00073,True,0,0,True,408.0,315.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000476-clean,val,md3016,A,md3016-1,475,476,clean,d2p1-val-md3016-A-00074,True,0,0,True,407.0,317.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000476-synthetic,val,md3016,A,md3016-1,475,476,synthetic,d2p1-val-md3016-A-00074,True,0,0,True,407.0,317.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000482-clean,val,md3016,A,md3016-1,481,482,clean,d2p1-val-md3016-A-00075,True,0,0,True,406.0,318.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000482-synthetic,val,md3016,A,md3016-1,481,482,synthetic,d2p1-val-md3016-A-00075,True,0,0,True,406.0,318.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000489-clean,val,md3016,A,md3016-1,488,489,clean,d2p1-val-md3016-A-00076,True,0,0,True,405.0,319.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000489-synthetic,val,md3016,A,md3016-1,488,489,synthetic,d2p1-val-md3016-A-00076,True,0,0,True,405.0,319.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000495-clean,val,md3016,A,md3016-1,494,495,clean,d2p1-val-md3016-A-00077,True,0,0,True,404.0,321.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000495-synthetic,val,md3016,A,md3016-1,494,495,synthetic,d2p1-val-md3016-A-00077,True,0,0,True,404.0,321.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000501-clean,val,md3016,A,md3016-1,500,501,clean,d2p1-val-md3016-A-00078,True,0,0,True,404.0,322.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000501-synthetic,val,md3016,A,md3016-1,500,501,synthetic,d2p1-val-md3016-A-00078,True,0,0,True,404.0,322.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000508-clean,val,md3016,A,md3016-1,507,508,clean,d2p1-val-md3016-A-00079,True,0,0,True,403.0,324.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000508-synthetic,val,md3016,A,md3016-1,507,508,synthetic,d2p1-val-md3016-A-00079,True,0,0,True,403.0,324.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000514-clean,val,md3016,A,md3016-1,513,514,clean,d2p1-val-md3016-A-00080,True,0,0,True,403.0,325.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000514-synthetic,val,md3016,A,md3016-1,513,514,synthetic,d2p1-val-md3016-A-00080,True,0,0,True,403.0,325.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000521-clean,val,md3016,A,md3016-1,520,521,clean,d2p1-val-md3016-A-00081,True,0,0,True,403.0,326.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000521-synthetic,val,md3016,A,md3016-1,520,521,synthetic,d2p1-val-md3016-A-00081,True,0,0,True,403.0,326.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000527-clean,val,md3016,A,md3016-1,526,527,clean,d2p1-val-md3016-A-00082,True,0,0,True,404.0,327.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000527-synthetic,val,md3016,A,md3016-1,526,527,synthetic,d2p1-val-md3016-A-00082,True,0,0,True,404.0,327.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000533-clean,val,md3016,A,md3016-1,532,533,clean,d2p1-val-md3016-A-00083,True,0,0,True,404.0,328.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000533-synthetic,val,md3016,A,md3016-1,532,533,synthetic,d2p1-val-md3016-A-00083,True,0,0,True,404.0,328.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000540-clean,val,md3016,A,md3016-1,539,540,clean,d2p1-val-md3016-A-00084,True,0,0,True,404.0,329.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000540-synthetic,val,md3016,A,md3016-1,539,540,synthetic,d2p1-val-md3016-A-00084,True,0,0,True,404.0,329.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000546-clean,val,md3016,A,md3016-1,545,546,clean,d2p1-val-md3016-A-00085,True,0,0,True,407.0,331.0,25.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000546-synthetic,val,md3016,A,md3016-1,545,546,synthetic,d2p1-val-md3016-A-00085,True,0,0,True,407.0,331.0,25.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000552-clean,val,md3016,A,md3016-1,551,552,clean,d2p1-val-md3016-A-00086,True,0,0,True,409.0,333.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000552-synthetic,val,md3016,A,md3016-1,551,552,synthetic,d2p1-val-md3016-A-00086,True,0,0,True,409.0,333.0,26.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000559-clean,val,md3016,A,md3016-1,558,559,clean,d2p1-val-md3016-A-00087,True,0,0,True,412.0,336.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000559-synthetic,val,md3016,A,md3016-1,558,559,synthetic,d2p1-val-md3016-A-00087,True,0,0,True,412.0,336.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000565-clean,val,md3016,A,md3016-1,564,565,clean,d2p1-val-md3016-A-00088,True,0,0,True,414.0,338.0,26.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000565-synthetic,val,md3016,A,md3016-1,564,565,synthetic,d2p1-val-md3016-A-00088,True,0,0,True,414.0,338.0,26.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000572-clean,val,md3016,A,md3016-1,571,572,clean,d2p1-val-md3016-A-00089,True,0,0,True,417.0,341.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000572-synthetic,val,md3016,A,md3016-1,571,572,synthetic,d2p1-val-md3016-A-00089,True,0,0,True,417.0,341.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000578-clean,val,md3016,A,md3016-1,577,578,clean,d2p1-val-md3016-A-00090,True,0,0,True,420.0,346.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000578-synthetic,val,md3016,A,md3016-1,577,578,synthetic,d2p1-val-md3016-A-00090,True,0,0,True,420.0,346.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000584-clean,val,md3016,A,md3016-1,583,584,clean,d2p1-val-md3016-A-00091,True,0,0,True,422.0,350.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000584-synthetic,val,md3016,A,md3016-1,583,584,synthetic,d2p1-val-md3016-A-00091,True,0,0,True,422.0,350.0,25.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000591-clean,val,md3016,A,md3016-1,590,591,clean,d2p1-val-md3016-A-00092,True,0,0,True,424.0,357.0,24.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000591-synthetic,val,md3016,A,md3016-1,590,591,synthetic,d2p1-val-md3016-A-00092,True,0,0,True,424.0,357.0,24.0,29.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000597-clean,val,md3016,A,md3016-1,596,597,clean,d2p1-val-md3016-A-00093,True,0,0,True,427.0,363.0,22.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000597-synthetic,val,md3016,A,md3016-1,596,597,synthetic,d2p1-val-md3016-A-00093,True,0,0,True,427.0,363.0,22.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000604-clean,val,md3016,A,md3016-1,603,604,clean,d2p1-val-md3016-A-00094,True,0,0,True,430.0,372.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000604-synthetic,val,md3016,A,md3016-1,603,604,synthetic,d2p1-val-md3016-A-00094,True,0,0,True,430.0,372.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000610-clean,val,md3016,A,md3016-1,609,610,clean,d2p1-val-md3016-A-00095,True,0,0,True,433.0,381.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000610-synthetic,val,md3016,A,md3016-1,609,610,synthetic,d2p1-val-md3016-A-00095,True,0,0,True,433.0,381.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000616-clean,val,md3016,A,md3016-1,615,616,clean,d2p1-val-md3016-A-00096,True,0,0,True,438.0,391.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000616-synthetic,val,md3016,A,md3016-1,615,616,synthetic,d2p1-val-md3016-A-00096,True,0,0,True,438.0,391.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000623-clean,val,md3016,A,md3016-1,622,623,clean,d2p1-val-md3016-A-00097,True,0,0,True,445.0,402.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000623-synthetic,val,md3016,A,md3016-1,622,623,synthetic,d2p1-val-md3016-A-00097,True,0,0,True,445.0,402.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000629-clean,val,md3016,A,md3016-1,628,629,clean,d2p1-val-md3016-A-00098,True,0,0,True,450.0,412.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000629-synthetic,val,md3016,A,md3016-1,628,629,synthetic,d2p1-val-md3016-A-00098,True,0,0,True,450.0,412.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000635-clean,val,md3016,A,md3016-1,634,635,clean,d2p1-val-md3016-A-00099,True,0,0,True,455.0,421.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000635-synthetic,val,md3016,A,md3016-1,634,635,synthetic,d2p1-val-md3016-A-00099,True,0,0,True,455.0,421.0,22.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000642-clean,val,md3016,A,md3016-1,641,642,clean,d2p1-val-md3016-A-00100,True,0,0,True,464.0,430.0,21.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000642-synthetic,val,md3016,A,md3016-1,641,642,synthetic,d2p1-val-md3016-A-00100,True,0,0,True,464.0,430.0,21.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000648-clean,val,md3016,A,md3016-1,647,648,clean,d2p1-val-md3016-A-00101,True,0,0,True,472.0,437.0,21.0,34.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000648-synthetic,val,md3016,A,md3016-1,647,648,synthetic,d2p1-val-md3016-A-00101,True,0,0,True,472.0,437.0,21.0,34.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000655-clean,val,md3016,A,md3016-1,654,655,clean,d2p1-val-md3016-A-00102,True,0,0,True,480.0,444.0,22.0,34.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000655-synthetic,val,md3016,A,md3016-1,654,655,synthetic,d2p1-val-md3016-A-00102,True,0,0,True,480.0,444.0,22.0,34.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000661-clean,val,md3016,A,md3016-1,660,661,clean,d2p1-val-md3016-A-00103,True,0,0,True,485.0,450.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000661-synthetic,val,md3016,A,md3016-1,660,661,synthetic,d2p1-val-md3016-A-00103,True,0,0,True,485.0,450.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000667-clean,val,md3016,A,md3016-1,666,667,clean,d2p1-val-md3016-A-00104,True,0,0,True,487.0,455.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000667-synthetic,val,md3016,A,md3016-1,666,667,synthetic,d2p1-val-md3016-A-00104,True,0,0,True,487.0,455.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000674-clean,val,md3016,A,md3016-1,673,674,clean,d2p1-val-md3016-A-00105,True,0,0,True,490.0,461.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000674-synthetic,val,md3016,A,md3016-1,673,674,synthetic,d2p1-val-md3016-A-00105,True,0,0,True,490.0,461.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000680-clean,val,md3016,A,md3016-1,679,680,clean,d2p1-val-md3016-A-00106,True,0,0,True,493.0,467.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000680-synthetic,val,md3016,A,md3016-1,679,680,synthetic,d2p1-val-md3016-A-00106,True,0,0,True,493.0,467.0,23.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000686-clean,val,md3016,A,md3016-1,685,686,clean,d2p1-val-md3016-A-00107,True,0,0,True,497.0,473.0,22.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000686-synthetic,val,md3016,A,md3016-1,685,686,synthetic,d2p1-val-md3016-A-00107,True,0,0,True,497.0,473.0,22.0,33.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000693-clean,val,md3016,A,md3016-1,692,693,clean,d2p1-val-md3016-A-00108,True,0,0,True,502.0,480.0,20.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000693-synthetic,val,md3016,A,md3016-1,692,693,synthetic,d2p1-val-md3016-A-00108,True,0,0,True,502.0,480.0,20.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000699-clean,val,md3016,A,md3016-1,698,699,clean,d2p1-val-md3016-A-00109,True,0,0,True,506.0,486.0,20.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000699-synthetic,val,md3016,A,md3016-1,698,699,synthetic,d2p1-val-md3016-A-00109,True,0,0,True,506.0,486.0,20.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000706-clean,val,md3016,A,md3016-1,705,706,clean,d2p1-val-md3016-A-00110,True,0,0,True,510.0,493.0,22.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000706-synthetic,val,md3016,A,md3016-1,705,706,synthetic,d2p1-val-md3016-A-00110,True,0,0,True,510.0,493.0,22.0,32.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000712-clean,val,md3016,A,md3016-1,711,712,clean,d2p1-val-md3016-A-00111,True,0,0,True,511.0,500.0,23.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000712-synthetic,val,md3016,A,md3016-1,711,712,synthetic,d2p1-val-md3016-A-00111,True,0,0,True,511.0,500.0,23.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000718-clean,val,md3016,A,md3016-1,717,718,clean,d2p1-val-md3016-A-00112,True,0,0,True,514.0,502.0,23.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000718-synthetic,val,md3016,A,md3016-1,717,718,synthetic,d2p1-val-md3016-A-00112,True,0,0,True,514.0,502.0,23.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000725-clean,val,md3016,A,md3016-1,724,725,clean,d2p1-val-md3016-A-00113,True,0,0,True,516.0,505.0,23.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000725-synthetic,val,md3016,A,md3016-1,724,725,synthetic,d2p1-val-md3016-A-00113,True,0,0,True,516.0,505.0,23.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000731-clean,val,md3016,A,md3016-1,730,731,clean,d2p1-val-md3016-A-00114,True,0,0,True,519.0,508.0,24.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000731-synthetic,val,md3016,A,md3016-1,730,731,synthetic,d2p1-val-md3016-A-00114,True,0,0,True,519.0,508.0,24.0,31.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000738-clean,val,md3016,A,md3016-1,737,738,clean,d2p1-val-md3016-A-00115,True,0,0,True,527.0,511.0,27.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000738-synthetic,val,md3016,A,md3016-1,737,738,synthetic,d2p1-val-md3016-A-00115,True,0,0,True,527.0,511.0,27.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000744-clean,val,md3016,A,md3016-1,743,744,clean,d2p1-val-md3016-A-00116,True,0,0,True,529.0,511.0,27.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000744-synthetic,val,md3016,A,md3016-1,743,744,synthetic,d2p1-val-md3016-A-00116,True,0,0,True,529.0,511.0,27.0,30.0,200,latest_prior_common_visible
d2p1-val-md3016-1-000750-natural,val,md3016,A,md3016-1,749,750,natural,,True,1,0,True,531.0,515.0,27.0,30.0,200,latest_prior_same_view_visible
